discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,year,location,season
Weightlifting,85kg men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/george-asanidze,George ASANIDZE,Georgia,GE,GEO,2004,Athens,Winter
Weightlifting,85kg men,Men,SILVER,Athlete,,,Andrey Rybakov,Belarus,BY,BLR,2004,Athens,Winter
Weightlifting,85kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/pyrros-dimas,Pyrros DIMAS,Greece,GR,GRE,2004,Athens,Winter
Weightlifting,77kg men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/taner-sagir,Taner SAGIR,Turkey,TR,TUR,2004,Athens,Winter
Weightlifting,77kg men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/sergey-filimonov,Sergey FILIMONOV,Kazakhstan,KZ,KAZ,2004,Athens,Winter
Weightlifting,77kg men,Men,BRONZE,Athlete,,,Reyhan Arabacıoğlu,Turkey,TR,TUR,2004,Athens,Winter
Weightlifting,94kg men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/milen-dobrev,Milen DOBREV,Bulgaria,BG,BUL,2004,Athens,Winter
Weightlifting,94kg men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/khadzhimurat-akkaev,Khadzhimurat AKKAEV,Russian Federation,RU,RUS,2004,Athens,Winter
Weightlifting,94kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/eduard-tyukin,Eduard TYUKIN,Russian Federation,RU,RUS,2004,Athens,Winter
Weightlifting,58kg women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/yanqing-chen,Yanqing CHEN,People's Republic of China,CN,CHN,2004,Athens,Winter
Weightlifting,58kg women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/song-hui-ri,Song Hui RI,Democratic People's Republic of Korea,KP,PRK,2004,Athens,Winter
Weightlifting,58kg women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/wandee-kameaim,Wandee KAMEAIM,Thailand,TH,THA,2004,Athens,Winter
Weightlifting,75kg women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/pawina-thongsuk,Pawina THONGSUK,Thailand,TH,THA,2004,Athens,Winter
Weightlifting,75kg women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/natalya-zabolotnaya,Natalya ZABOLOTNAYA,Russian Federation,RU,RUS,2004,Athens,Winter
Weightlifting,75kg women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/valentina-popova,Valentina POPOVA,Russian Federation,RU,RUS,2004,Athens,Winter
Weightlifting,+75kg women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/gonghong-tang,Gonghong TANG,People's Republic of China,CN,CHN,2004,Athens,Winter
Weightlifting,+75kg women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/mi-ran-jang-1,Mi-Ran JANG,Republic of Korea,KR,KOR,2004,Athens,Winter
Weightlifting,+75kg women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/agata-wrobel,Agata WROBEL,Poland,PL,POL,2004,Athens,Winter
Weightlifting,105kg heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/dmitry-berestov,Dmitry BERESTOV,Russian Federation,RU,RUS,2004,Athens,Winter
Weightlifting,105kg heavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/igor-razoronov,Igor RAZORONOV,Ukraine,UA,UKR,2004,Athens,Winter
Weightlifting,105kg heavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gleb-pisarevskiy,Gleb PISAREVSKIY,Russian Federation,RU,RUS,2004,Athens,Winter
Weightlifting,69kg men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/guozheng-zhang,Guozheng ZHANG,People's Republic of China,CN,CHN,2004,Athens,Winter
Weightlifting,69kg men,Men,SILVER,Athlete,,,Bae-Yeong Lee,Republic of Korea,KR,KOR,2004,Athens,Winter
Weightlifting,69kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nikolay-pechalov,Nikolay PECHALOV,Croatia,HR,CRO,2004,Athens,Winter
Weightlifting,56kg bantamweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/halil-mutlu,Halil MUTLU,Turkey,TR,TUR,2004,Athens,Winter
Weightlifting,56kg bantamweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/meijin-wu,Meijin WU,People's Republic of China,CN,CHN,2004,Athens,Winter
Weightlifting,56kg bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sedat-artuc,Sedat ARTUC,Turkey,TR,TUR,2004,Athens,Winter
Archery,team FITA Olympic round  70m men,Men,GOLD,GameTeam,Republic of Korea team,,,Republic of Korea,KR,KOR,2004,Athens,Winter
Archery,team FITA Olympic round  70m men,Men,SILVER,GameTeam,Chinese Taipei team,,,Chinese Taipei,TW,TPE,2004,Athens,Winter
Archery,team FITA Olympic round  70m men,Men,BRONZE,GameTeam,Ukraine team,,,Ukraine,UA,UKR,2004,Athens,Winter
Archery,Individual competition men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/marco-galiazzo,Marco GALIAZZO,Italy,IT,ITA,2004,Athens,Winter
Archery,Individual competition men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/hiroshi-yamamoto,Hiroshi YAMAMOTO,Japan,JP,JPN,2004,Athens,Winter
Archery,Individual competition men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/tim-cuddihy,Tim CUDDIHY,Australia,AU,AUS,2004,Athens,Winter
Archery,individual FITA Olympic round  70m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sung-hyun-park-1,Sung-Hyun PARK,Republic of Korea,KR,KOR,2004,Athens,Winter
Archery,individual FITA Olympic round  70m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/sung-jin-lee,Sung Jin LEE,Republic of Korea,KR,KOR,2004,Athens,Winter
Archery,individual FITA Olympic round  70m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/alison-williamson,Alison WILLIAMSON,Great Britain,GB,GBR,2004,Athens,Winter
Archery,team FITA Olympic round  70m women,Women,GOLD,GameTeam,Republic of Korea team,,,Republic of Korea,KR,KOR,2004,Athens,Winter
Archery,team FITA Olympic round  70m women,Women,SILVER,GameTeam,People's Republic of China team,,,People's Republic of China,CN,CHN,2004,Athens,Winter
Archery,team FITA Olympic round  70m women,Women,BRONZE,GameTeam,Chinese Taipei team,,,Chinese Taipei,TW,TPE,2004,Athens,Winter
Gymnastics Rhythmic,individual all-round women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/alina-kabaeva,Alina KABAEVA,Russian Federation,RU,RUS,2004,Athens,Winter
Gymnastics Rhythmic,individual all-round women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/irina-tchachina,Irina TCHACHINA,Russian Federation,RU,RUS,2004,Athens,Winter
Gymnastics Rhythmic,individual all-round women,Women,BRONZE,Athlete,,,Hanna Bezsonova,Ukraine,UA,UKR,2004,Athens,Winter
Gymnastics Rhythmic,group competition women,Women,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,2004,Athens,Winter
Gymnastics Rhythmic,group competition women,Women,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,2004,Athens,Winter
Gymnastics Rhythmic,group competition women,Women,BRONZE,GameTeam,Bulgaria team,,,Bulgaria,BG,BUL,2004,Athens,Winter
Tennis,Singles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nicolas-massu,Nicolas MASSU,Chile,CL,CHI,2004,Athens,Winter
Tennis,Singles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mardy-fish,Mardy FISH,United States of America,US,USA,2004,Athens,Winter
Tennis,Singles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/fernando-gonzalez-2,Fernando GONZALEZ,Chile,CL,CHI,2004,Athens,Winter
Tennis,doubles women,Women,GOLD,GameTeam,People's Republic of China team #1,https://olympics.com/en/athletes/ting-li-2,Ting LI,People's Republic of China,CN,CHN,2004,Athens,Winter
Tennis,doubles women,Women,GOLD,GameTeam,People's Republic of China team #1,https://olympics.com/en/athletes/tiantian-sun,Tiantian SUN,People's Republic of China,CN,CHN,2004,Athens,Winter
Tennis,doubles women,Women,SILVER,GameTeam,Spain team #2,https://olympics.com/en/athletes/conchita-martinez,Conchita MARTINEZ,Spain,ES,ESP,2004,Athens,Winter
Tennis,doubles women,Women,SILVER,GameTeam,Spain team #2,,Vivi Ruano,Spain,ES,ESP,2004,Athens,Winter
Tennis,doubles women,Women,BRONZE,GameTeam,Argentina team,https://olympics.com/en/athletes/paola-suarez,Paola SUAREZ,Argentina,AR,ARG,2004,Athens,Winter
Tennis,doubles women,Women,BRONZE,GameTeam,Argentina team,https://olympics.com/en/athletes/patricia-tarabini,Patricia TARABINI,Argentina,AR,ARG,2004,Athens,Winter
Tennis,Singles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/justine-henin-hardenne,Justine HENIN-HARDENNE,Belgium,BE,BEL,2004,Athens,Winter
Tennis,Singles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/amelie-mauresmo,Amelie MAURESMO,France,FR,FRA,2004,Athens,Winter
Tennis,Singles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/alicia-molik,Alicia MOLIK,Australia,AU,AUS,2004,Athens,Winter
Tennis,doubles men,Men,GOLD,GameTeam,Chile team,https://olympics.com/en/athletes/fernando-gonzalez-2,Fernando GONZALEZ,Chile,CL,CHI,2004,Athens,Winter
Tennis,doubles men,Men,GOLD,GameTeam,Chile team,https://olympics.com/en/athletes/nicolas-massu,Nicolas MASSU,Chile,CL,CHI,2004,Athens,Winter
Tennis,doubles men,Men,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/nicolas-kiefer,Nicolas KIEFER,Germany,DE,GER,2004,Athens,Winter
Tennis,doubles men,Men,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/rainer-schuettler,Rainer SCHUETTLER,Germany,DE,GER,2004,Athens,Winter
Tennis,doubles men,Men,BRONZE,GameTeam,Croatia team,https://olympics.com/en/athletes/mario-ancic,Mario ANCIC,Croatia,HR,CRO,2004,Athens,Winter
Tennis,doubles men,Men,BRONZE,GameTeam,Croatia team,https://olympics.com/en/athletes/ivan-ljubicic,Ivan LJUBICIC,Croatia,HR,CRO,2004,Athens,Winter
Shooting,50m rifle 3 positions 3x20 shots women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/lyubov-galkina,Lyubov GALKINA,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,50m rifle 3 positions 3x20 shots women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/valentina-turisini,Valentina TURISINI,Italy,IT,ITA,2004,Athens,Winter
Shooting,50m rifle 3 positions 3x20 shots women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/chengyi-wang,Chengyi WANG,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,10m air pistol 40 shots women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/olena-kostevych,Olena KOSTEVYCH,Ukraine,UA,UKR,2004,Athens,Winter
Shooting,10m air pistol 40 shots women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/jasna-sekaric,Jasna SEKARIC,Serbia and Montenegro,CSXX,SCG,2004,Athens,Winter
Shooting,10m air pistol 40 shots women,Women,BRONZE,Athlete,,,Mariya Grozdeva,Bulgaria,BG,BUL,2004,Athens,Winter
Shooting,25m pistol 3030 shots women,Women,GOLD,Athlete,,,Mariya Grozdeva,Bulgaria,BG,BUL,2004,Athens,Winter
Shooting,25m pistol 3030 shots women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/lenka-hykova,Lenka HYKOVA,Czech Republic,CZ,CZE,2004,Athens,Winter
Shooting,25m pistol 3030 shots women,Women,BRONZE,Athlete,,,İradə Aşumova,Azerbaijan,AZ,AZE,2004,Athens,Winter
Shooting,10m air rifle 40 shots women,Women,GOLD,Athlete,,,Li Du,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,10m air rifle 40 shots women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/lyubov-galkina,Lyubov GALKINA,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,10m air rifle 40 shots women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/katerina-emmons,Katerina EMMONS,Czech Republic,CZ,CZE,2004,Athens,Winter
Shooting,10m air rifle 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/qinan-zhu,Qinan ZHU,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,10m air rifle 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jie-li-3,Jie LI,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,10m air rifle 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jozef-gonci,Jozef GONCI,Slovakia,SK,SVK,2004,Athens,Winter
Shooting,skeet (125 targets) men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/andrea-benelli,Andrea BENELLI,Italy,IT,ITA,2004,Athens,Winter
Shooting,skeet (125 targets) men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/marko-kemppainen,Marko KEMPPAINEN,Finland,FI,FIN,2004,Athens,Winter
Shooting,skeet (125 targets) men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/juan-miguel-rodriguez-martinez,Juan Miguel RODRIGUEZ MARTINEZ,Cuba,CU,CUB,2004,Athens,Winter
Shooting,double trap 120 targets women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/kimberly-rhode,Kimberly RHODE,United States of America,US,USA,2004,Athens,Winter
Shooting,double trap 120 targets women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/bo-na-lee,Bo Na LEE,Republic of Korea,KR,KOR,2004,Athens,Winter
Shooting,double trap 120 targets women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/e-gao,E GAO,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,50m pistol 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/mikhail-nestruev,Mikhail NESTRUEV,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,50m pistol 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jong-oh-jin,Jong Oh JIN,Republic of Korea,KR,KOR,2004,Athens,Winter
Shooting,50m pistol 60 shots men,Men,BRONZE,Athlete,,,Jong-Su Kim,Democratic People's Republic of Korea,KP,PRK,2004,Athens,Winter
Shooting,trap 125 targets men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alexei-alipov,Alexei ALIPOV,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,trap 125 targets men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/giovanni-pellielo,Giovanni PELLIELO,Italy,IT,ITA,2004,Athens,Winter
Shooting,trap 125 targets men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/adam-vella,Adam VELLA,Australia,AU,AUS,2004,Athens,Winter
Shooting,trap 75 targets women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/suzanne-balogh,Suzanne BALOGH,Australia,AU,AUS,2004,Athens,Winter
Shooting,trap 75 targets women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/maria-quintanal-zubizarreta,Maria QUINTANAL ZUBIZARRETA,Spain,ES,ESP,2004,Athens,Winter
Shooting,trap 75 targets women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/bo-na-lee,Bo Na LEE,Republic of Korea,KR,KOR,2004,Athens,Winter
Shooting,10m air pistol 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/yifu-wang,Yifu WANG,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,10m air pistol 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mikhail-nestruev,Mikhail NESTRUEV,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,10m air pistol 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vladimir-isakov,Vladimir ISAKOV,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,skeet 75 targets women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/diana-igaly,Diana IGALY,Hungary,HU,HUN,2004,Athens,Winter
Shooting,skeet 75 targets women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/ning-wei,Ning WEI,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,skeet 75 targets women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/zemfira-meftakhetdinova,Zemfira MEFTAKHETDINOVA,Azerbaijan,AZ,AZE,2004,Athens,Winter
Shooting,double trap 150 targets men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/shaikh-ahmed-almaktoum,Shaikh Ahmed ALMAKTOUM,United Arab Emirates,AE,UAE,2004,Athens,Winter
Shooting,double trap 150 targets men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/rajyavardhan-s-rathore,Rajyavardhan S. RATHORE,India,IN,IND,2004,Athens,Winter
Shooting,double trap 150 targets men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/zheng-wang,Zheng WANG,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,10m running target 3030 shot men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/manfred-kurzer,Manfred KURZER,Germany,DE,GER,2004,Athens,Winter
Shooting,10m running target 3030 shot men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alexander-blinov,Alexander BLINOV,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,10m running target 3030 shot men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/dimitri-lykin,Dimitri LYKIN,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,50m rifle prone 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/matthew-emmons,Matthew EMMONS,United States of America,US,USA,2004,Athens,Winter
Shooting,50m rifle prone 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/christian-lusch,Christian LUSCH,Germany,DE,GER,2004,Athens,Winter
Shooting,50m rifle prone 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sergei-martynov,Sergei MARTYNOV,Belarus,BY,BLR,2004,Athens,Winter
Shooting,50m rifle 3 positions 3x40 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/zhanbo-jia,Zhanbo JIA,People's Republic of China,CN,CHN,2004,Athens,Winter
Shooting,50m rifle 3 positions 3x40 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/michael-anti,Michael ANTI,United States of America,US,USA,2004,Athens,Winter
Shooting,50m rifle 3 positions 3x40 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/christian-planer,Christian PLANER,Austria,AT,AUT,2004,Athens,Winter
Shooting,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ralf-schumann,Ralf SCHUMANN,Germany,DE,GER,2004,Athens,Winter
Shooting,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,,,Sergey Polyakov,Russian Federation,RU,RUS,2004,Athens,Winter
Shooting,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sergei-alifirenko-1,Sergei ALIFIRENKO,Russian Federation,RU,RUS,2004,Athens,Winter
Cycling Mountain Bike,cross-country women,Women,GOLD,Athlete,,,Gunn Rita Dahle-Flesjå,Norway,NO,NOR,2004,Athens,Winter
Cycling Mountain Bike,cross-country women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/marie-helene-premont,Marie-Helene PREMONT,Canada,CA,CAN,2004,Athens,Winter
Cycling Mountain Bike,cross-country women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/sabine-spitz,Sabine SPITZ,Germany,DE,GER,2004,Athens,Winter
Cycling Mountain Bike,cross-country men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/julien-absalon,Julien ABSALON,France,FR,FRA,2004,Athens,Winter
Cycling Mountain Bike,cross-country men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jose-antonio-hermida-ramos,Jose Antonio HERMIDA RAMOS,Spain,ES,ESP,2004,Athens,Winter
Cycling Mountain Bike,cross-country men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bart-brentjens,Bart BRENTJENS,Netherlands,NL,NED,2004,Athens,Winter
Equestrian Jumping,team mixed,Open,GOLD,GameTeam,United States team,,,United States of America,US,USA,2004,Athens,Winter
Equestrian Jumping,team mixed,Open,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE,2004,Athens,Winter
Equestrian Jumping,team mixed,Open,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,2004,Athens,Winter
Equestrian Jumping,individual mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/rodrigo-pessoa,Rodrigo PESSOA,Brazil,BR,BRA,2004,Athens,Winter
Equestrian Jumping,individual mixed,Open,SILVER,Athlete,,https://olympics.com/en/athletes/chris-kappler,Chris KAPPLER,United States of America,US,USA,2004,Athens,Winter
Equestrian Jumping,individual mixed,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/marco-kutscher,Marco KUTSCHER,Germany,DE,GER,2004,Athens,Winter
Modern Pentathlon,Individual Competition women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/zsuzsanna-voros,Zsuzsanna VOROS,Hungary,HU,HUN,2004,Athens,Winter
Modern Pentathlon,Individual Competition women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/elena-rublevska,Elena RUBLEVSKA,Latvia,LV,LAT,2004,Athens,Winter
Modern Pentathlon,Individual Competition women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/georgina-harland,Georgina HARLAND,Great Britain,GB,GBR,2004,Athens,Winter
Modern Pentathlon,Individual competition men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/andrey-moiseev,Andrey MOISEEV,Russian Federation,RU,RUS,2004,Athens,Winter
Modern Pentathlon,Individual competition men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/andrejus-zadneprovskis,Andrejus ZADNEPROVSKIS,Lithuania,LT,LTU,2004,Athens,Winter
Modern Pentathlon,Individual competition men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/libor-capalini,Libor CAPALINI,Czech Republic,CZ,CZE,2004,Athens,Winter
Gymnastics Artistic,vault women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/monica-rosu,Monica ROSU,Romania,RO,ROU,2004,Athens,Winter
Gymnastics Artistic,vault women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/annia-hatch,Annia HATCH,United States of America,US,USA,2004,Athens,Winter
Gymnastics Artistic,vault women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/anna-pavlova,Anna PAVLOVA,Russian Federation,RU,RUS,2004,Athens,Winter
Gymnastics Artistic,rings men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/dimosthenis-tampakos,Dimosthenis TAMPAKOS,Greece,GR,GRE,2004,Athens,Winter
Gymnastics Artistic,rings men,Men,SILVER,Athlete,,,Yordan Yovchev,Bulgaria,BG,BUL,2004,Athens,Winter
Gymnastics Artistic,rings men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/juri-chechi,Juri CHECHI,Italy,IT,ITA,2004,Athens,Winter
Gymnastics Artistic,individual all-round men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/paul-hamm,Paul HAMM,United States of America,US,USA,2004,Athens,Winter
Gymnastics Artistic,individual all-round men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/dae-eun-kim,Dae Eun KIM,Republic of Korea,KR,KOR,2004,Athens,Winter
Gymnastics Artistic,individual all-round men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/taeyoung-yang,Taeyoung YANG,Republic of Korea,KR,KOR,2004,Athens,Winter
Gymnastics Artistic,team competition women,Women,GOLD,GameTeam,Romania team,,,Romania,RO,ROU,2004,Athens,Winter
Gymnastics Artistic,team competition women,Women,SILVER,GameTeam,United States team,,,United States of America,US,USA,2004,Athens,Winter
Gymnastics Artistic,team competition women,Women,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,2004,Athens,Winter
Gymnastics Artistic,balance beam women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/catalina-ponor,Catalina PONOR,Romania,RO,ROU,2004,Athens,Winter
Gymnastics Artistic,balance beam women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/carly-patterson,Carly PATTERSON,United States of America,US,USA,2004,Athens,Winter
Gymnastics Artistic,balance beam women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/alexandra-georgiana-eremia,Alexandra Georgiana EREMIA,Romania,RO,ROU,2004,Athens,Winter
Gymnastics Artistic,floor exercises women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/catalina-ponor,Catalina PONOR,Romania,RO,ROU,2004,Athens,Winter
Gymnastics Artistic,floor exercises women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/nicoleta-daniela-sofronie,Nicoleta Daniela SOFRONIE,Romania,RO,ROU,2004,Athens,Winter
Gymnastics Artistic,floor exercises women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/patricia-moreno,Patricia MORENO,Spain,ES,ESP,2004,Athens,Winter
Gymnastics Artistic,pommel horse men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/haibin-teng,Haibin TENG,People's Republic of China,CN,CHN,2004,Athens,Winter
Gymnastics Artistic,pommel horse men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/marius-daniel-urzica,Marius Daniel URZICA,Romania,RO,ROU,2004,Athens,Winter
Gymnastics Artistic,pommel horse men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/takehiro-kashima,Takehiro KASHIMA,Japan,JP,JPN,2004,Athens,Winter
Gymnastics Artistic,parallel bars men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/valeriy-goncharov,Valeriy GONCHAROV,Ukraine,UA,UKR,2004,Athens,Winter
Gymnastics Artistic,parallel bars men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/hiroyuki-tomita,Hiroyuki TOMITA,Japan,JP,JPN,2004,Athens,Winter
Gymnastics Artistic,parallel bars men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/xiaopeng-li,Xiaopeng LI,People's Republic of China,CN,CHN,2004,Athens,Winter
Gymnastics Artistic,individual all-round women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/carly-patterson,Carly PATTERSON,United States of America,US,USA,2004,Athens,Winter
Gymnastics Artistic,individual all-round women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/svetlana-khorkina,Svetlana KHORKINA,Russian Federation,RU,RUS,2004,Athens,Winter
Gymnastics Artistic,individual all-round women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nan-zhang-1,Nan ZHANG,People's Republic of China,CN,CHN,2004,Athens,Winter
Gymnastics Artistic,team competition men,Men,GOLD,GameTeam,Japan team,,,Japan,JP,JPN,2004,Athens,Winter
Gymnastics Artistic,team competition men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA,2004,Athens,Winter
Gymnastics Artistic,team competition men,Men,BRONZE,GameTeam,Romania team,,,Romania,RO,ROU,2004,Athens,Winter
Gymnastics Artistic,vault men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/gervasio-deferr,Gervasio DEFERR,Spain,ES,ESP,2004,Athens,Winter
Gymnastics Artistic,vault men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/evgeni-sapronenko,Evgeni SAPRONENKO,Latvia,LV,LAT,2004,Athens,Winter
Gymnastics Artistic,vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/marian-dragulescu,Marian DRAGULESCU,Romania,RO,ROU,2004,Athens,Winter
